metal_initial_conc,metal_mmol,K2CO3_initial_conc,rate,precipitation_order,single phase,uncertainty
0.6000000000000001,0.2,0.20000000000000004,14,1,0.0,0.9662033858387862
1.8,2.0,0.3500000000000001,14,1,0.0,0.9662032332502152
1.8,0.6000000000000001,0.1,14,1,0.0,0.9662031629533154
3.0000000000000004,0.8,0.3500000000000001,14,0,0.0,0.9662030391168115
0.2,0.2,0.25000000000000006,14,1,0.0,0.9662029641816756
3.0000000000000004,0.8,0.30000000000000004,14,0,0.0,0.9662028494556842
2.6000000000000005,0.4,0.20000000000000004,14,1,0.0,0.9662024801688681
0.2,1.6,0.20000000000000004,14,0,0.0,0.9662021990050973
2.2,0.8,0.1,14,1,0.0,0.966202143766841
1.2,2.0,0.25000000000000006,14,1,0.0,0.9662007664864645
2.8000000000000003,1.2,0.15000000000000002,14,1,0.0,0.9662007372977576
1.8,2.0,0.30000000000000004,14,1,0.0,0.9662006394069206
2.6000000000000005,1.6,0.30000000000000004,14,0,0.0,0.9662003839727927
2.8000000000000003,0.4,0.40000000000000013,14,1,0.0,0.9662003759967864
3.0000000000000004,1.6,0.3500000000000001,14,1,0.0,0.9662002815879254
0.2,1.6,0.15000000000000002,14,1,0.0,0.9662001353013556
2.6000000000000005,1.6,0.3500000000000001,14,0,0.0,0.9661998922165219
2.6000000000000005,1.8,0.3500000000000001,14,1,0.0,0.9661990076774558
0.2,1.6,0.45000000000000007,14,0,0.0,0.9661989921631526
2.0,1.4000000000000001,0.15000000000000002,14,0,0.0,0.9661979831091965
0.2,1.0,0.1,14,1,0.0,0.9661977406437081
0.8,0.2,0.45000000000000007,14,1,0.0,0.9661974378659935
3.0000000000000004,1.6,0.30000000000000004,14,1,0.0,0.9661973955836093
2.6000000000000005,1.8,0.30000000000000004,14,1,0.0,0.9661962010106874
1.8,1.8,0.25000000000000006,14,0,0.0,0.9661961677573909
2.8000000000000003,0.6000000000000001,0.3500000000000001,14,0,0.0,0.966195363243741
2.2,0.8,0.15000000000000002,14,0,0.0,0.9661953143135862
0.8,0.6000000000000001,0.1,14,1,0.0,0.9661950670050737
2.8000000000000003,0.6000000000000001,0.30000000000000004,14,0,0.0,0.9661950191178803
1.8,1.8,0.40000000000000013,14,0,0.0,0.9661938929947788
2.6000000000000005,1.4000000000000001,0.15000000000000002,14,1,0.0,0.96619327205354
2.4000000000000004,0.6000000000000001,0.45000000000000007,14,0,0.0,0.9661927049299864
3.0000000000000004,1.2,0.30000000000000004,14,0,0.0,0.9661926588733857
3.0000000000000004,1.2,0.3500000000000001,14,0,0.0,0.9661925146290642
2.2,1.2,0.1,14,1,0.0,0.9661923110064295
0.2,0.8,0.15000000000000002,14,0,0.0,0.9661917138512046
1.8,0.6000000000000001,0.15000000000000002,14,0,0.0,0.9661916716552547
0.4,1.8,0.45000000000000007,14,1,0.0,0.9661913390548159
2.4000000000000004,0.6000000000000001,0.20000000000000004,14,0,0.0,0.9661911404272839
0.4,1.4000000000000001,0.15000000000000002,14,0,0.0,0.9661910486725752
2.8000000000000003,0.4,0.25000000000000006,14,1,0.0,0.9661908457044204
0.6000000000000001,1.4000000000000001,0.1,14,1,0.0,0.9661907193843723
0.6000000000000001,0.6000000000000001,0.15000000000000002,14,0,0.0,0.9661905099732766
3.0000000000000004,2.0,0.15000000000000002,13,0,0.0,0.9661898088639864
0.8,0.2,0.3500000000000001,14,0,0.0,0.9661893951055381
2.6000000000000005,1.6,0.45000000000000007,14,1,0.0,0.9661893608340189
1.6,0.2,0.3500000000000001,14,0,0.0,0.9661887946431805
0.8,0.2,0.30000000000000004,14,0,0.0,0.9661886314712679
0.6000000000000001,1.8,0.25000000000000006,14,0,0.0,0.9661885296249922
2.4000000000000004,0.2,0.3500000000000001,14,1,0.0,0.9661882650207936
1.6,0.2,0.30000000000000004,14,0,0.0,0.9661880754370652
2.0,1.8,0.30000000000000004,14,0,0.0,0.9661879637848523
1.8,0.2,0.20000000000000004,14,1,0.0,0.9661877335546909
2.2,1.6,0.15000000000000002,14,1,0.0,0.9661874095451461
2.0,1.8,0.3500000000000001,14,0,0.0,0.9661872040719769
0.8,2.0,0.3500000000000001,14,1,0.0,0.9661871118044362
2.4000000000000004,1.8,0.40000000000000013,14,1,0.0,0.9661871048429536
1.6,0.2,0.45000000000000007,14,1,0.0,0.9661870422668788
2.8000000000000003,1.0,0.15000000000000002,14,1,0.0,0.9661868979574718
2.2,0.2,0.40000000000000013,14,1,0.0,0.9661867522489124
0.6000000000000001,1.8,0.40000000000000013,14,0,0.0,0.9661859555219265
1.6,0.6000000000000001,0.1,14,1,0.0,0.9661859246461058
3.0000000000000004,0.8,0.45000000000000007,14,1,0.0,0.9661855315167567
0.4,0.8,0.1,14,1,0.0,0.9661853588575684
2.4000000000000004,0.2,0.30000000000000004,14,1,0.0,0.9661849325386067
0.8,2.0,0.30000000000000004,14,1,0.0,0.9661845663180854
2.0,0.4,0.15000000000000002,14,1,0.0,0.9661844239816587
2.0,1.8,0.45000000000000007,14,1,0.0,0.966184204015665
2.2,1.2,0.15000000000000002,14,0,0.0,0.9661841630629273
1.6,2.0,0.3500000000000001,14,1,0.0,0.9661840293300165
2.4000000000000004,1.6,0.25000000000000006,14,0,0.0,0.9661833960839725
1.0,0.2,0.45000000000000007,14,1,0.0,0.9661830540561783
2.6000000000000005,0.8,0.45000000000000007,14,0,0.0,0.9661830216555694
1.8,0.4,0.45000000000000007,14,0,0.0,0.9661827918794621
0.6000000000000001,0.4,0.45000000000000007,14,0,0.0,0.9661827657237493
3.0000000000000004,2.0,0.1,13,1,0.0,0.9661824442647271
2.6000000000000005,0.8,0.20000000000000004,14,0,0.0,0.9661823255046821
2.4000000000000004,1.6,0.40000000000000013,14,0,0.0,0.9661816988272153
1.8,1.4000000000000001,0.1,14,1,0.0,0.9661815197224184
1.6,2.0,0.30000000000000004,14,1,0.0,0.9661813036726256
0.8,0.2,0.20000000000000004,14,1,0.0,0.9661812767194444
1.0,0.6000000000000001,0.1,14,1,0.0,0.9661808305470806
2.4000000000000004,0.4,0.3500000000000001,14,0,0.0,0.9661804552494181
1.8,0.4,0.20000000000000004,14,0,0.0,0.9661802867735858
0.6000000000000001,0.4,0.20000000000000004,14,0,0.0,0.9661799948434019
2.4000000000000004,0.4,0.30000000000000004,14,0,0.0,0.9661799358606464
2.8000000000000003,0.6000000000000001,0.45000000000000007,14,1,0.0,0.9661795687249893
2.2,1.0,0.1,14,1,0.0,0.9661787660850288
0.4,1.8,0.20000000000000004,14,1,0.0,0.9661786364628904
3.0000000000000004,1.0,0.3500000000000001,14,0,0.0,0.9661784145324668
3.0000000000000004,1.0,0.30000000000000004,14,0,0.0,0.9661784102789032
2.4000000000000004,1.8,0.25000000000000006,14,1,0.0,0.9661783665158139
1.4000000000000001,0.2,0.45000000000000007,14,1,0.0,0.966177662004249
0.4,1.8,0.30000000000000004,14,0,0.0,0.9661772287766442
0.2,1.2,0.15000000000000002,14,0,0.0,0.9661767077802368
2.2,0.2,0.25000000000000006,14,1,0.0,0.9661766285852678
1.0,0.2,0.3500000000000001,14,0,0.0,0.9661764056767472
0.4,1.8,0.3500000000000001,14,0,0.0,0.966176336496589
1.2,0.2,0.45000000000000007,14,1,0.0,0.966176299280627
3.0000000000000004,1.2,0.45000000000000007,14,1,0.0,0.966176265737448
1.4000000000000001,0.2,0.3500000000000001,14,0,0.0,0.9661761197965131
1.4000000000000001,0.6000000000000001,0.1,14,1,0.0,0.9661760813676328
1.0,0.2,0.30000000000000004,14,0,0.0,0.9661756343934171
1.4000000000000001,0.2,0.30000000000000004,14,0,0.0,0.9661753731459529
0.4,0.2,0.40000000000000013,14,1,0.0,0.9661745203503594
2.6000000000000005,1.6,0.20000000000000004,14,1,0.0,0.9661744238067175
1.2,0.6000000000000001,0.1,14,1,0.0,0.9661743425389806
1.0,2.0,0.3500000000000001,14,1,0.0,0.966173822904687
0.6000000000000001,0.4,0.15000000000000002,14,1,0.0,0.9661737248295923
2.0,1.6,0.20000000000000004,14,0,0.0,0.9661736933567343
1.6,1.8,0.25000000000000006,14,0,0.0,0.9661733310983563
0.2,0.2,0.3500000000000001,14,1,0.0,0.9661733005455921
3.0000000000000004,1.8,0.1,13,0,0.0,0.96617289640049
2.8000000000000003,1.4000000000000001,0.30000000000000004,14,0,0.0,0.96617277696166
2.2,0.4,0.40000000000000013,14,0,0.0,0.9661727097787793
2.8000000000000003,1.4000000000000001,0.3500000000000001,14,0,0.0,0.9661724072550905
0.2,0.4,0.40000000000000013,14,0,0.0,0.9661723344206384
1.4000000000000001,2.0,0.3500000000000001,14,1,0.0,0.9661722364508607
2.8000000000000003,1.6,0.40000000000000013,14,1,0.0,0.966172232460165
1.2,0.2,0.3500000000000001,14,0,0.0,0.9661718707824853
2.6000000000000005,1.2,0.20000000000000004,14,0,0.0,0.966171173319285
2.2,0.4,0.25000000000000006,14,0,0.0,0.9661711590827569
1.0,2.0,0.30000000000000004,14,1,0.0,0.9661711298817316
1.2,0.2,0.30000000000000004,14,0,0.0,0.9661711059050831
0.4,1.2,0.1,14,1,0.0,0.9661710641764694
1.6,1.8,0.40000000000000013,14,0,0.0,0.9661707706144799
0.2,0.4,0.25000000000000006,14,0,0.0,0.9661704865613862
2.0,1.6,0.45000000000000007,14,0,0.0,0.9661704759117188
2.6000000000000005,0.6000000000000001,0.40000000000000013,14,0,0.0,0.9661703122855587
1.6,0.2,0.20000000000000004,14,1,0.0,0.966170161794177
1.6,0.6000000000000001,0.15000000000000002,14,0,0.0,0.9661700283852469
2.6000000000000005,1.2,0.45000000000000007,14,0,0.0,0.9661700122408294
0.2,0.2,0.30000000000000004,14,1,0.0,0.9661699075448923
2.2,1.0,0.15000000000000002,14,0,0.0,0.9661698933888601
2.0,1.8,0.20000000000000004,14,1,0.0,0.9661697453085905
1.4000000000000001,2.0,0.30000000000000004,14,1,0.0,0.9661694488106897
2.8000000000000003,0.8,0.40000000000000013,14,0,0.0,0.9661694080466554
2.6000000000000005,0.6000000000000001,0.25000000000000006,14,0,0.0,0.9661693201194284
2.4000000000000004,0.4,0.45000000000000007,14,1,0.0,0.9661692519846238
3.0000000000000004,0.8,0.20000000000000004,14,1,0.0,0.9661692400223475
0.8,0.6000000000000001,0.15000000000000002,14,0,0.0,0.9661690959474488
3.0000000000000004,0.6000000000000001,0.40000000000000013,14,1,0.0,0.9661690027294586
2.8000000000000003,0.8,0.25000000000000006,14,0,0.0,0.9661689460944798
1.2,2.0,0.3500000000000001,14,1,0.0,0.966168741821096
0.8,1.4000000000000001,0.1,14,1,0.0,0.9661684470552026
2.4000000000000004,1.4000000000000001,0.20000000000000004,14,0,0.0,0.9661682463570158
2.0,0.8,0.1,14,1,0.0,0.9661679785814146
0.8,1.8,0.25000000000000006,14,0,0.0,0.9661677771076989
1.8,1.4000000000000001,0.15000000000000002,14,0,0.0,0.9661669906869993
1.0,0.2,0.20000000000000004,14,1,0.0,0.9661661049248089
2.4000000000000004,1.4000000000000001,0.45000000000000007,14,0,0.0,0.9661660589830545
1.2,2.0,0.30000000000000004,14,1,0.0,0.9661659656999091
0.8,1.8,0.40000000000000013,14,0,0.0,0.9661650157353254
0.4,0.2,0.25000000000000006,14,1,0.0,0.9661642593739561
0.4,1.6,0.20000000000000004,14,0,0.0,0.9661642264410237
0.2,1.0,0.15000000000000002,14,0,0.0,0.9661638101893142
2.8000000000000003,0.6000000000000001,0.20000000000000004,14,1,0.0,0.9661627450555567
2.8000000000000003,1.6,0.25000000000000006,14,1,0.0,0.9661627410365449
1.6,1.4000000000000001,0.1,14,1,0.0,0.9661619249914392
0.4,1.6,0.15000000000000002,14,1,0.0,0.9661615421699088
3.0000000000000004,1.0,0.45000000000000007,14,1,0.0,0.9661614743687069
2.4000000000000004,0.6000000000000001,0.15000000000000002,14,1,0.0,0.9661611890925238
0.6000000000000001,1.4000000000000001,0.15000000000000002,14,0,0.0,0.9661610461085289
0.6000000000000001,1.8,0.45000000000000007,14,1,0.0,0.9661609151709319
1.6,0.4,0.45000000000000007,14,0,0.0,0.9661606398726754
0.8,0.4,0.45000000000000007,14,0,0.0,0.9661605428196092
0.4,1.6,0.45000000000000007,14,0,0.0,0.9661605217380298
1.4000000000000001,0.2,0.20000000000000004,14,1,0.0,0.9661603336202734
2.8000000000000003,0.4,0.3500000000000001,14,1,0.0,0.9661600038926552
3.0000000000000004,1.2,0.20000000000000004,14,1,0.0,0.9661599687057009
2.8000000000000003,1.4000000000000001,0.45000000000000007,14,1,0.0,0.9661592934828361
1.2,0.2,0.20000000000000004,14,1,0.0,0.9661589498371703
0.4,1.0,0.1,14,1,0.0,0.9661586291329602
3.0000000000000004,0.6000000000000001,0.25000000000000006,14,1,0.0,0.9661586184467197
1.4000000000000001,1.8,0.25000000000000006,14,0,0.0,0.9661582172318749
1.6,0.4,0.20000000000000004,14,0,0.0,0.9661580358167701
1.8,0.4,0.15000000000000002,14,1,0.0,0.9661578008486642
0.8,0.4,0.20000000000000004,14,0,0.0,0.9661577223736365
0.4,0.6000000000000001,0.25000000000000006,1,0,0.0,0.9661574701994275
2.8000000000000003,1.2,0.25000000000000006,14,0,0.0,0.9661573842865746
2.8000000000000003,1.2,0.40000000000000013,14,0,0.0,0.9661567052359094
2.8000000000000003,0.4,0.30000000000000004,14,1,0.0,0.9661564273356477
2.0,1.2,0.1,14,1,0.0,0.9661563683663242
1.4000000000000001,0.6000000000000001,0.15000000000000002,14,0,0.0,0.9661562028873325
2.6000000000000005,1.0,0.20000000000000004,14,0,0.0,0.966156096917366
2.6000000000000005,1.0,0.45000000000000007,14,0,0.0,0.9661557525051525
2.0,0.8,0.15000000000000002,14,0,0.0,0.9661557319564616
1.0,0.6000000000000001,0.15000000000000002,14,0,0.0,0.9661556850052663
1.4000000000000001,1.8,0.40000000000000013,14,0,0.0,0.9661554550558943
1.0,1.8,0.25000000000000006,14,0,0.0,0.9661552924849751
1.8,1.8,0.30000000000000004,14,0,0.0,0.9661551988830446
1.8,1.8,0.45000000000000007,14,1,0.0,0.9661551791287749
1.8,1.8,0.3500000000000001,14,0,0.0,0.9661543086321824
1.0,1.4000000000000001,0.1,14,1,0.0,0.9661536713949569
0.6000000000000001,0.8,0.1,14,1,0.0,0.9661535880441589
1.0,1.8,0.40000000000000013,14,0,0.0,0.9661524298182712
0.4,0.8,0.15000000000000002,14,0,0.0,0.9661520900979153
1.2,1.8,0.25000000000000006,14,0,0.0,0.9661520299242417
2.0,0.2,0.40000000000000013,14,1,0.0,0.9661518958191839
2.4000000000000004,0.4,0.20000000000000004,14,1,0.0,0.966151653060926
1.2,0.6000000000000001,0.15000000000000002,14,0,0.0,0.9661512831635056
0.2,1.8,0.40000000000000013,14,1,0.0,0.9661503854322514
1.4000000000000001,1.4000000000000001,0.1,14,1,0.0,0.9661502883450771
0.2,0.4,0.45000000000000007,14,1,0.0,0.9661502683482425
2.0,1.6,0.15000000000000002,14,1,0.0,0.9661502120019548
2.6000000000000005,0.8,0.15000000000000002,14,1,0.0,0.9661497071369229
0.8,0.4,0.15000000000000002,14,1,0.0,0.9661496016047564
3.0000000000000004,1.4000000000000001,0.40000000000000013,14,1,0.0,0.9661493700047704
1.2,1.8,0.40000000000000013,14,0,0.0,0.9661491653347783
2.4000000000000004,2.0,0.1,13,0,0.0,0.9661480263532962
1.2,1.4000000000000001,0.1,14,1,0.0,0.9661474662306782
0.6000000000000001,1.8,0.20000000000000004,14,1,0.0,0.9661467891233173
1.4000000000000001,0.4,0.45000000000000007,14,0,0.0,0.9661465925091026
1.0,0.4,0.45000000000000007,14,0,0.0,0.9661465179104991
0.6000000000000001,1.8,0.30000000000000004,14,0,0.0,0.966146123681891
0.6000000000000001,1.8,0.3500000000000001,14,0,0.0,0.9661451337924533
2.6000000000000005,1.4000000000000001,0.25000000000000006,14,0,0.0,0.9661448504667897
2.4000000000000004,1.8,0.3500000000000001,14,1,0.0,0.9661448151433862
2.2,0.2,0.3500000000000001,14,1,0.0,0.9661446654054144
3.0000000000000004,1.0,0.20000000000000004,14,1,0.0,0.9661441712323422
1.4000000000000001,0.4,0.20000000000000004,14,0,0.0,0.9661438967805177
1.0,0.4,0.20000000000000004,14,0,0.0,0.9661437008185539
2.6000000000000005,1.4000000000000001,0.40000000000000013,14,0,0.0,0.9661434718165567
2.2,0.6000000000000001,0.45000000000000007,14,0,0.0,0.9661433278338694
1.6,1.4000000000000001,0.15000000000000002,14,0,0.0,0.9661425974852635
2.0,1.2,0.15000000000000002,14,0,0.0,0.9661425505446323
2.8000000000000003,1.4000000000000001,0.20000000000000004,14,1,0.0,0.9661424835290338
0.2,1.8,0.25000000000000006,14,1,0.0,0.9661419524999949
2.8000000000000003,0.2,0.1,13,0,0.0,0.9661418118080837
2.2,0.6000000000000001,0.20000000000000004,14,0,0.0,0.9661417950022803
1.2,0.4,0.45000000000000007,14,0,0.0,0.9661417512101086
2.8000000000000003,1.0,0.25000000000000006,14,0,0.0,0.9661416517480256
2.0,1.0,0.1,14,1,0.0,0.9661416342370508
2.4000000000000004,1.8,0.30000000000000004,14,1,0.0,0.9661415268035249
2.8000000000000003,1.0,0.40000000000000013,14,0,0.0,0.9661414738374451
0.6000000000000001,0.2,0.40000000000000013,14,1,0.0,0.9661414014230333
2.4000000000000004,1.6,0.30000000000000004,14,0,0.0,0.9661412194903733
2.2,0.2,0.30000000000000004,14,1,0.0,0.9661408758271234
0.2,0.6000000000000001,0.45000000000000007,14,0,0.0,0.9661407315774436
2.0,0.2,0.25000000000000006,14,1,0.0,0.9661406804847275
2.4000000000000004,1.6,0.3500000000000001,14,0,0.0,0.9661405421563075
2.2,1.8,0.40000000000000013,14,1,0.0,0.9661402240495626
2.6000000000000005,0.4,0.40000000000000013,14,1,0.0,0.9661401595003268
0.2,0.6000000000000001,0.15000000000000002,14,1,0.0,0.9661400667180295
1.8,1.6,0.20000000000000004,14,0,0.0,0.9661398553445157
1.8,1.8,0.20000000000000004,14,1,0.0,0.9661395757342299
1.8,0.8,0.1,14,1,0.0,0.9661393493656253
1.2,0.4,0.20000000000000004,14,0,0.0,0.9661389801557604
3.0000000000000004,1.4000000000000001,0.25000000000000006,14,1,0.0,0.9661389737274676
2.4000000000000004,1.4000000000000001,0.15000000000000002,14,1,0.0,0.9661388924863399
2.6000000000000005,1.2,0.15000000000000002,14,1,0.0,0.9661388263844156
0.2,0.6000000000000001,0.20000000000000004,14,0,0.0,0.9661387353947912
1.6,0.4,0.15000000000000002,14,1,0.0,0.9661382949516105
0.8,1.4000000000000001,0.15000000000000002,14,0,0.0,0.9661382420886405
0.6000000000000001,1.2,0.1,14,1,0.0,0.9661380928698573
0.8,1.8,0.45000000000000007,14,1,0.0,0.9661371509361278
1.8,1.6,0.45000000000000007,14,0,0.0,0.9661360633438811
0.4,1.2,0.15000000000000002,14,0,0.0,0.966135404941607
2.4000000000000004,1.6,0.45000000000000007,14,1,0.0,0.9661338451002783
1.0,0.4,0.15000000000000002,14,1,0.0,0.9661331396862447
1.6,1.8,0.45000000000000007,14,1,0.0,0.9661331359601751
0.2,0.4,0.20000000000000004,14,1,0.0,0.9661325191057034
0.6000000000000001,1.6,0.20000000000000004,14,0,0.0,0.9661318074173245
2.2,1.6,0.25000000000000006,14,0,0.0,0.9661310834150457
0.4,0.2,0.3500000000000001,14,1,0.0,0.9661308427976364
2.0,0.4,0.40000000000000013,14,0,0.0,0.9661305495943462
2.2,1.8,0.25000000000000006,14,1,0.0,0.9661302679250345
0.6000000000000001,0.2,0.25000000000000006,14,1,0.0,0.9661301113252738
0.4,0.4,0.40000000000000013,14,0,0.0,0.9661298835398432
2.2,0.4,0.3500000000000001,14,0,0.0,0.9661295402830277
1.6,1.8,0.30000000000000004,14,0,0.0,0.9661292292222922
2.2,0.4,0.30000000000000004,14,0,0.0,0.9661289922930403
2.0,0.4,0.25000000000000006,14,0,0.0,0.9661289197221451
2.2,1.6,0.40000000000000013,14,0,0.0,0.9661288781634044
2.6000000000000005,0.4,0.25000000000000006,14,1,0.0,0.9661287245476812
0.2,0.4,0.3500000000000001,14,0,0.0,0.9661284739556183
0.8,0.8,0.1,14,1,0.0,0.9661282936099709
1.6,1.8,0.3500000000000001,14,0,0.0,0.9661282322786366
2.8000000000000003,1.6,0.3500000000000001,14,1,0.0,0.9661279546781958
0.4,0.4,0.25000000000000006,14,0,0.0,0.9661279196383529
0.6000000000000001,1.6,0.15000000000000002,14,1,0.0,0.9661278940655699
0.2,0.4,0.30000000000000004,14,0,0.0,0.9661277850365686
0.6000000000000001,1.6,0.45000000000000007,14,0,0.0,0.9661276683489859
1.4000000000000001,0.4,0.15000000000000002,14,1,0.0,0.9661272692171335
2.6000000000000005,0.6000000000000001,0.3500000000000001,14,0,0.0,0.9661270773264969
0.4,0.2,0.30000000000000004,14,1,0.0,0.966127020452064
2.6000000000000005,0.6000000000000001,0.30000000000000004,14,0,0.0,0.9661267428757366
2.0,1.0,0.15000000000000002,14,0,0.0,0.966126723222204
1.4000000000000001,1.4000000000000001,0.15000000000000002,14,0,0.0,0.9661266384823413
2.8000000000000003,0.8,0.3500000000000001,14,0,0.0,0.966126237085071
2.8000000000000003,0.8,0.30000000000000004,14,0,0.0,0.9661261036471118
1.8,1.2,0.1,14,1,0.0,0.9661260737278746
1.2,0.4,0.15000000000000002,14,1,0.0,0.9661255101596047
3.0000000000000004,0.6000000000000001,0.3500000000000001,14,1,0.0,0.9661244435747315
2.8000000000000003,1.6,0.30000000000000004,14,1,0.0,0.9661243819421962
0.6000000000000001,1.0,0.1,14,1,0.0,0.9661243412434398
1.0,1.4000000000000001,0.15000000000000002,14,0,0.0,0.9661243348343233
1.8,0.2,0.40000000000000013,14,1,0.0,0.9661229193303196
2.2,0.4,0.45000000000000007,14,1,0.0,0.9661226534954255
0.8,1.8,0.30000000000000004,14,0,0.0,0.9661226431794284
2.6000000000000005,1.0,0.15000000000000002,14,1,0.0,0.9661226421953599
0.8,1.8,0.20000000000000004,14,1,0.0,0.9661218337386718
2.4000000000000004,0.8,0.45000000000000007,14,0,0.0,0.9661217455723842
1.0,1.8,0.45000000000000007,14,1,0.0,0.9661217241376168
0.8,1.8,0.3500000000000001,14,0,0.0,0.9661215803886878
1.8,0.8,0.15000000000000002,14,0,0.0,0.9661212962814331
2.4000000000000004,0.8,0.20000000000000004,14,0,0.0,0.9661212953121635
0.4,1.0,0.15000000000000002,14,0,0.0,0.9661208056682554
3.0000000000000004,0.6000000000000001,0.30000000000000004,14,1,0.0,0.9661205440358626
1.2,1.4000000000000001,0.15000000000000002,14,0,0.0,0.9661203749053071
1.4000000000000001,1.8,0.45000000000000007,14,1,0.0,0.9661196578353582
1.8,1.6,0.15000000000000002,14,1,0.0,0.9661186672511926
1.6,0.8,0.1,14,1,0.0,0.9661181864774104
0.6000000000000001,0.8,0.15000000000000002,14,0,0.0,0.966118046104659
0.2,1.6,0.25000000000000006,14,0,0.0,0.9661168888760029
1.6,1.8,0.20000000000000004,14,1,0.0,0.9661167503006656
2.4000000000000004,1.6,0.20000000000000004,14,1,0.0,0.9661163593787028
1.2,1.8,0.45000000000000007,14,1,0.0,0.9661157507901029
0.8,0.2,0.40000000000000013,14,1,0.0,0.9661148518395225
2.6000000000000005,0.6000000000000001,0.45000000000000007,14,1,0.0,0.9661148285099217
0.2,1.6,0.40000000000000013,14,0,0.0,0.9661143528400011
2.2,1.4000000000000001,0.20000000000000004,14,0,0.0,0.9661139061327477
1.6,1.6,0.20000000000000004,14,0,0.0,0.966113126211275
2.2,0.6000000000000001,0.15000000000000002,14,1,0.0,0.9661130793381593
2.8000000000000003,1.2,0.30000000000000004,14,0,0.0,0.9661124939167236
2.8000000000000003,1.2,0.3500000000000001,14,0,0.0,0.9661121963369146
1.4000000000000001,1.8,0.30000000000000004,14,0,0.0,0.9661120163842727
0.8,1.2,0.1,14,1,0.0,0.9661119986730121
2.8000000000000003,0.8,0.45000000000000007,14,1,0.0,0.9661116868003727
1.0,0.8,0.1,14,1,0.0,0.9661112235652708
2.2,1.4000000000000001,0.45000000000000007,14,0,0.0,0.966110991943778
1.4000000000000001,1.8,0.3500000000000001,14,0,0.0,0.9661109453614444
1.8,0.2,0.25000000000000006,14,1,0.0,0.9661108205539114
1.8,1.0,0.1,14,1,0.0,0.9661104336396886
1.6,1.6,0.45000000000000007,14,0,0.0,0.966108872002332
1.0,1.8,0.30000000000000004,14,0,0.0,0.9661085522078355
2.8000000000000003,2.0,0.15000000000000002,13,0,0.0,0.9661083631287845
1.0,1.8,0.3500000000000001,14,0,0.0,0.9661074485952845
2.4000000000000004,1.2,0.20000000000000004,14,0,0.0,0.9661072839988131
0.8,1.6,0.20000000000000004,14,0,0.0,0.9661072631876451
2.4000000000000004,0.6000000000000001,0.40000000000000013,14,0,0.0,0.9661070439957036
1.8,1.2,0.15000000000000002,14,0,0.0,0.966106196931908
2.4000000000000004,0.6000000000000001,0.25000000000000006,14,0,0.0,0.9661060839515635
1.4000000000000001,0.8,0.1,14,1,0.0,0.9661059768276937
0.4,1.8,0.40000000000000013,14,1,0.0,0.966105886599927
1.0,1.8,0.20000000000000004,14,1,0.0,0.9661055316898823
2.4000000000000004,1.2,0.45000000000000007,14,0,0.0,0.9661054701192267
2.8000000000000003,2.0,0.1,13,1,0.0,0.9661053461882583
2.0,0.2,0.3500000000000001,14,1,0.0,0.9661052612393647
0.4,0.4,0.45000000000000007,14,1,0.0,0.966105034022843
1.2,1.8,0.30000000000000004,14,0,0.0,0.9661049254828689
0.2,1.4000000000000001,0.15000000000000002,14,1,0.0,0.9661047335560177
1.2,1.8,0.3500000000000001,14,0,0.0,0.9661038183938218
2.6000000000000005,1.6,0.40000000000000013,14,1,0.0,0.9661036583204505
1.2,0.8,0.1,14,1,0.0,0.9661035989871534
1.6,1.2,0.1,14,1,0.0,0.9661034776846357
0.2,1.8,0.3500000000000001,14,1,0.0,0.9661034044682253
1.4000000000000001,1.8,0.20000000000000004,14,1,0.0,0.9661029045339101
0.8,1.6,0.45000000000000007,14,0,0.0,0.9661027908979035
0.8,0.2,0.25000000000000006,14,1,0.0,0.9661027206849229
2.2,0.4,0.20000000000000004,14,1,0.0,0.9661026540036233
3.0000000000000004,1.4000000000000001,0.3500000000000001,14,1,0.0,0.9661020780295706
1.6,0.2,0.40000000000000013,14,1,0.0,0.9661017593438095
0.8,1.6,0.15000000000000002,14,1,0.0,0.9661014392287681
0.2,1.4000000000000001,0.20000000000000004,14,0,0.0,0.9661013675529575
2.0,0.2,0.30000000000000004,14,1,0.0,0.966101067824416
0.2,1.8,0.30000000000000004,14,1,0.0,0.9661002488349133
0.6000000000000001,1.2,0.15000000000000002,14,0,0.0,0.9661000455424006
2.8000000000000003,1.2,0.45000000000000007,14,1,0.0,0.9660992904909842
3.0000000000000004,0.8,0.40000000000000013,14,1,0.0,0.9660992714580113
1.2,1.8,0.20000000000000004,14,1,0.0,0.9660990656948432
0.2,1.4000000000000001,0.45000000000000007,14,0,0.0,0.9660981829068299
3.0000000000000004,1.4000000000000001,0.30000000000000004,14,1,0.0,0.9660981660053847
2.6000000000000005,1.4000000000000001,0.30000000000000004,14,0,0.0,0.9660979607980268
2.6000000000000005,1.4000000000000001,0.3500000000000001,14,0,0.0,0.9660973998185258
0.8,1.0,0.1,14,1,0.0,0.9660971314119703
2.0,0.6000000000000001,0.45000000000000007,14,0,0.0,0.9660970691226738
2.0,1.8,0.40000000000000013,14,1,0.0,0.9660969999831406
1.0,0.2,0.40000000000000013,14,1,0.0,0.9660966761164393
0.4,1.8,0.25000000000000006,14,1,0.0,0.966096270044942
2.0,0.6000000000000001,0.20000000000000004,14,0,0.0,0.9660955584433262
1.4000000000000001,1.6,0.20000000000000004,14,0,0.0,0.9660955163918856
